oktmo,name,year,museums
oktmo,municipality,year,indicator_value
53603101,город Абдулино,2011,1.0
53603101,город Абдулино,2012,1.0
53603101,город Абдулино,2013,1.0
53603101,город Абдулино,2014,1.0
53603101,город Абдулино,2015,1.0
53604000,Адамовский муниципальный район,2007,1.0
53604000,Адамовский муниципальный район,2008,1.0
53604000,Адамовский муниципальный район,2009,1.0
53604000,Адамовский муниципальный район,2010,1.0
53604000,Адамовский муниципальный район,2011,1.0
53604000,Адамовский муниципальный район,2012,1.0
53604000,Адамовский муниципальный район,2013,1.0
53604000,Адамовский муниципальный район,2014,1.0
53604000,Адамовский муниципальный район,2015,1.0
53604000,Адамовский муниципальный район,2016,1.0
53604000,Адамовский муниципальный район,2017,1.0
53604401,Адамовский поссовет,2007,1.0
53604401,Адамовский поссовет,2008,1.0
53604401,Адамовский поссовет,2009,1.0
53604401,Адамовский поссовет,2010,1.0
53604401,Адамовский поссовет,2011,1.0
53604401,Адамовский поссовет,2012,1.0
53604401,Адамовский поссовет,2013,1.0
53604401,Адамовский поссовет,2014,1.0
53604401,Адамовский поссовет,2015,1.0
53604401,Адамовский поссовет,2016,1.0
53604401,Адамовский поссовет,2017,1.0
53605000,Акбулакский муниципальный район,2007,1.0
53605000,Акбулакский муниципальный район,2008,1.0
53605000,Акбулакский муниципальный район,2009,1.0
53605000,Акбулакский муниципальный район,2010,1.0
53605000,Акбулакский муниципальный район,2011,1.0
53605000,Акбулакский муниципальный район,2012,1.0
53605000,Акбулакский муниципальный район,2013,1.0
53605000,Акбулакский муниципальный район,2014,1.0
53605000,Акбулакский муниципальный район,2015,1.0
53605000,Акбулакский муниципальный район,2016,1.0
53605000,Акбулакский муниципальный район,2017,1.0
53605401,Акбулакский поссовет,2007,1.0
53605401,Акбулакский поссовет,2008,1.0
53605401,Акбулакский поссовет,2009,1.0
53605401,Акбулакский поссовет,2010,1.0
53605401,Акбулакский поссовет,2011,1.0
53605401,Акбулакский поссовет,2012,1.0
53605401,Акбулакский поссовет,2013,1.0
53605401,Акбулакский поссовет,2014,1.0
53605401,Акбулакский поссовет,2015,1.0
53605401,Акбулакский поссовет,2016,1.0
53605401,Акбулакский поссовет,2017,1.0
53606000,Александровский муниципальный район,2013,1.0
53606000,Александровский муниципальный район,2014,1.0
53606000,Александровский муниципальный район,2015,1.0
53606000,Александровский муниципальный район,2016,1.0
53606000,Александровский муниципальный район,2017,1.0
53606434,Султакаевский сельсовет,2013,1.0
53606434,Султакаевский сельсовет,2014,1.0
53606434,Султакаевский сельсовет,2015,1.0
53606434,Султакаевский сельсовет,2016,1.0
53606434,Султакаевский сельсовет,2017,1.0
53607000,Асекеевский муниципальный район,2007,1.0
53607000,Асекеевский муниципальный район,2008,1.0
53607000,Асекеевский муниципальный район,2009,1.0
53607000,Асекеевский муниципальный район,2010,1.0
53607000,Асекеевский муниципальный район,2011,1.0
53607407,Асекеевский сельсовет,2007,1.0
53607407,Асекеевский сельсовет,2008,1.0
53607407,Асекеевский сельсовет,2009,1.0
53607407,Асекеевский сельсовет,2010,1.0
53607407,Асекеевский сельсовет,2011,1.0
53610000,Беляевский муниципальный район,2007,1.0
53610000,Беляевский муниципальный район,2008,1.0
53610000,Беляевский муниципальный район,2009,1.0
53610000,Беляевский муниципальный район,2010,1.0
53610000,Беляевский муниципальный район,2011,1.0
53610000,Беляевский муниципальный район,2012,1.0
53610000,Беляевский муниципальный район,2013,1.0
53610000,Беляевский муниципальный район,2014,1.0
53610000,Беляевский муниципальный район,2015,1.0
53610000,Беляевский муниципальный район,2016,1.0
53610000,Беляевский муниципальный район,2017,1.0
53610404,Беляевский сельсовет,2007,1.0
53610404,Беляевский сельсовет,2008,1.0
53610404,Беляевский сельсовет,2009,1.0
53610404,Беляевский сельсовет,2010,1.0
53610404,Беляевский сельсовет,2011,1.0
53610404,Беляевский сельсовет,2012,1.0
53610404,Беляевский сельсовет,2013,1.0
53610404,Беляевский сельсовет,2014,1.0
53610404,Беляевский сельсовет,2015,1.0
53610404,Беляевский сельсовет,2016,1.0
53610404,Беляевский сельсовет,2017,1.0
53611000,Бугурусланский муниципальный район,2007,2.0
53611000,Бугурусланский муниципальный район,2008,1.0
53611000,Бугурусланский муниципальный район,2009,2.0
53611000,Бугурусланский муниципальный район,2010,2.0
53611000,Бугурусланский муниципальный район,2011,1.0
53611000,Бугурусланский муниципальный район,2012,1.0
53611000,Бугурусланский муниципальный район,2013,1.0
53611000,Бугурусланский муниципальный район,2014,1.0
53611000,Бугурусланский муниципальный район,2015,1.0
53611000,Бугурусланский муниципальный район,2016,1.0
53611000,Бугурусланский муниципальный район,2017,1.0
53611402,Аксаковский сельсовет,2007,1.0
53611402,Аксаковский сельсовет,2008,1.0
53611402,Аксаковский сельсовет,2009,1.0
53611402,Аксаковский сельсовет,2010,1.0
53611402,Аксаковский сельсовет,2011,1.0
53611402,Аксаковский сельсовет,2012,1.0
53611402,Аксаковский сельсовет,2013,1.0
53611402,Аксаковский сельсовет,2014,1.0
53611402,Аксаковский сельсовет,2015,1.0
53611402,Аксаковский сельсовет,2016,1.0
53611402,Аксаковский сельсовет,2017,1.0
53611419,Кирюшкинский сельсовет,2007,1.0
53611419,Кирюшкинский сельсовет,2009,1.0
53611419,Кирюшкинский сельсовет,2010,1.0
53615000,Грачёвский муниципальный район,2007,1.0
53615000,Грачёвский муниципальный район,2008,1.0
53615000,Грачёвский муниципальный район,2009,1.0
53615000,Грачёвский муниципальный район,2010,1.0
53615000,Грачёвский муниципальный район,2011,1.0
53615000,Грачёвский муниципальный район,2012,1.0
53615000,Грачёвский муниципальный район,2013,1.0
53615000,Грачёвский муниципальный район,2014,1.0
53615000,Грачёвский муниципальный район,2015,1.0
53615000,Грачёвский муниципальный район,2016,1.0
53615000,Грачёвский муниципальный район,2017,1.0
53615406,Грачёвский сельсовет,2007,1.0
53615406,Грачёвский сельсовет,2008,1.0
53615406,Грачёвский сельсовет,2009,1.0
53615406,Грачёвский сельсовет,2010,1.0
53615406,Грачёвский сельсовет,2011,1.0
53615406,Грачёвский сельсовет,2012,1.0
53615406,Грачёвский сельсовет,2013,1.0
53615406,Грачёвский сельсовет,2014,1.0
53615406,Грачёвский сельсовет,2015,1.0
53615406,Грачёвский сельсовет,2016,1.0
53615406,Грачёвский сельсовет,2017,1.0
53619000,Илекский муниципальный район,2007,2.0
53619000,Илекский муниципальный район,2008,2.0
53619000,Илекский муниципальный район,2009,2.0
53619000,Илекский муниципальный район,2010,2.0
53619000,Илекский муниципальный район,2011,2.0
53619000,Илекский муниципальный район,2012,1.0
53619000,Илекский муниципальный район,2013,1.0
53619000,Илекский муниципальный район,2014,1.0
53619000,Илекский муниципальный район,2015,1.0
53619000,Илекский муниципальный район,2016,1.0
53619000,Илекский муниципальный район,2017,1.0
53619407,Илекский сельсовет,2007,1.0
53619407,Илекский сельсовет,2008,1.0
53619407,Илекский сельсовет,2009,1.0
53619407,Илекский сельсовет,2010,1.0
53619407,Илекский сельсовет,2011,1.0
53619407,Илекский сельсовет,2012,1.0
53619407,Илекский сельсовет,2013,1.0
53619407,Илекский сельсовет,2014,1.0
53619407,Илекский сельсовет,2015,1.0
53619407,Илекский сельсовет,2016,1.0
53619407,Илекский сельсовет,2017,1.0
53619422,Нижнеозёрнинский сельсовет,2007,1.0
53619422,Нижнеозёрнинский сельсовет,2008,1.0
53619422,Нижнеозёрнинский сельсовет,2009,1.0
53619422,Нижнеозёрнинский сельсовет,2010,1.0
53619422,Нижнеозёрнинский сельсовет,2011,1.0
53622000,Кваркенский муниципальный район,2008,1.0
53622000,Кваркенский муниципальный район,2009,1.0
53622000,Кваркенский муниципальный район,2010,1.0
53622000,Кваркенский муниципальный район,2011,1.0
53622000,Кваркенский муниципальный район,2012,1.0
53622000,Кваркенский муниципальный район,2013,1.0
53622000,Кваркенский муниципальный район,2014,1.0
53622000,Кваркенский муниципальный район,2015,1.0
53622000,Кваркенский муниципальный район,2016,1.0
53622000,Кваркенский муниципальный район,2017,1.0
53622410,Кваркенский сельсовет,2008,1.0
53622410,Кваркенский сельсовет,2009,1.0
53622410,Кваркенский сельсовет,2010,1.0
53622410,Кваркенский сельсовет,2011,1.0
53622410,Кваркенский сельсовет,2012,1.0
53622410,Кваркенский сельсовет,2013,1.0
53622410,Кваркенский сельсовет,2014,1.0
53622410,Кваркенский сельсовет,2015,1.0
53622410,Кваркенский сельсовет,2016,1.0
53622410,Кваркенский сельсовет,2017,1.0
53623000,Красногвардейский муниципальный район,2007,1.0
53623000,Красногвардейский муниципальный район,2008,1.0
53623000,Красногвардейский муниципальный район,2009,1.0
53623000,Красногвардейский муниципальный район,2010,1.0
53623000,Красногвардейский муниципальный район,2011,1.0
53623000,Красногвардейский муниципальный район,2012,1.0
53623000,Красногвардейский муниципальный район,2013,1.0
53623000,Красногвардейский муниципальный район,2014,1.0
53623000,Красногвардейский муниципальный район,2015,1.0
53623000,Красногвардейский муниципальный район,2016,1.0
53623000,Красногвардейский муниципальный район,2017,1.0
53623425,Подольский сельсовет,2007,1.0
53623425,Подольский сельсовет,2008,1.0
53623425,Подольский сельсовет,2009,1.0
53623425,Подольский сельсовет,2010,1.0
53623425,Подольский сельсовет,2011,1.0
53623425,Подольский сельсовет,2012,1.0
53623425,Подольский сельсовет,2013,1.0
53623425,Подольский сельсовет,2014,1.0
53623425,Подольский сельсовет,2015,1.0
53623425,Подольский сельсовет,2016,1.0
53623425,Подольский сельсовет,2017,1.0
53624000,ND,2007,1.0
53624000,ND,2008,1.0
53624000,ND,2009,1.0
53624000,ND,2010,1.0
53624000,ND,2011,1.0
53624000,ND,2012,1.0
53624000,ND,2013,1.0
53624000,ND,2014,1.0
53624000,ND,2015,1.0
53624101,город Кувандык,2007,1.0
53624101,город Кувандык,2008,1.0
53624101,город Кувандык,2009,1.0
53624101,город Кувандык,2010,1.0
53624101,город Кувандык,2011,1.0
53624101,город Кувандык,2012,1.0
53624101,город Кувандык,2013,1.0
53624101,город Кувандык,2014,1.0
53624101,город Кувандык,2015,1.0
53625000,Курманаевский муниципальный район,2007,2.0
53625000,Курманаевский муниципальный район,2008,2.0
53625000,Курманаевский муниципальный район,2009,2.0
53625000,Курманаевский муниципальный район,2010,2.0
53625000,Курманаевский муниципальный район,2011,2.0
53625000,Курманаевский муниципальный район,2012,2.0
53625422,Ефимовский сельсовет,2007,1.0
53625422,Ефимовский сельсовет,2008,1.0
53625422,Ефимовский сельсовет,2009,1.0
53625422,Ефимовский сельсовет,2010,1.0
53625422,Ефимовский сельсовет,2011,1.0
53625422,Ефимовский сельсовет,2012,1.0
53625431,Курманаевский сельсовет,2007,1.0
53625431,Курманаевский сельсовет,2008,1.0
53625431,Курманаевский сельсовет,2009,1.0
53625431,Курманаевский сельсовет,2010,1.0
53625431,Курманаевский сельсовет,2011,1.0
53625431,Курманаевский сельсовет,2012,1.0
53627000,Матвеевский муниципальный район,2007,1.0
53627000,Матвеевский муниципальный район,2008,1.0
53627000,Матвеевский муниципальный район,2009,1.0
53627000,Матвеевский муниципальный район,2010,1.0
53627000,Матвеевский муниципальный район,2011,1.0
53627000,Матвеевский муниципальный район,2012,1.0
53627000,Матвеевский муниципальный район,2013,1.0
53627000,Матвеевский муниципальный район,2014,1.0
53627000,Матвеевский муниципальный район,2015,1.0
53627000,Матвеевский муниципальный район,2016,1.0
53627000,Матвеевский муниципальный район,2017,1.0
53627413,Матвеевский сельсовет,2007,1.0
53627413,Матвеевский сельсовет,2008,1.0
53627413,Матвеевский сельсовет,2009,1.0
53627413,Матвеевский сельсовет,2010,1.0
53627413,Матвеевский сельсовет,2011,1.0
53627413,Матвеевский сельсовет,2012,1.0
53627413,Матвеевский сельсовет,2013,1.0
53627413,Матвеевский сельсовет,2014,1.0
53627413,Матвеевский сельсовет,2015,1.0
53627413,Матвеевский сельсовет,2016,1.0
53627413,Матвеевский сельсовет,2017,1.0
53631000,Новосергиевский муниципальный район,2007,1.0
53631000,Новосергиевский муниципальный район,2008,1.0
53631000,Новосергиевский муниципальный район,2009,1.0
53631000,Новосергиевский муниципальный район,2010,1.0
53631000,Новосергиевский муниципальный район,2011,1.0
53631000,Новосергиевский муниципальный район,2012,1.0
53631000,Новосергиевский муниципальный район,2013,1.0
53631000,Новосергиевский муниципальный район,2014,1.0
53631000,Новосергиевский муниципальный район,2015,1.0
53631000,Новосергиевский муниципальный район,2016,1.0
53631000,Новосергиевский муниципальный район,2017,1.0
53631432,Новосергиевский поссовет,2007,1.0
53631432,Новосергиевский поссовет,2008,1.0
53631432,Новосергиевский поссовет,2009,1.0
53631432,Новосергиевский поссовет,2010,1.0
53631432,Новосергиевский поссовет,2011,1.0
53631432,Новосергиевский поссовет,2012,1.0
53631432,Новосергиевский поссовет,2013,1.0
53631432,Новосергиевский поссовет,2014,1.0
53631432,Новосергиевский поссовет,2015,1.0
53631432,Новосергиевский поссовет,2016,1.0
53631432,Новосергиевский поссовет,2017,1.0
53633000,Октябрьский муниципальный район,2007,1.0
53633000,Октябрьский муниципальный район,2008,1.0
53633000,Октябрьский муниципальный район,2009,1.0
53633000,Октябрьский муниципальный район,2010,1.0
53633000,Октябрьский муниципальный район,2011,1.0
53633000,Октябрьский муниципальный район,2012,1.0
53633440,Октябрьский сельсовет,2007,1.0
53633440,Октябрьский сельсовет,2008,1.0
53633440,Октябрьский сельсовет,2009,1.0
53633440,Октябрьский сельсовет,2010,1.0
53633440,Октябрьский сельсовет,2011,1.0
53633440,Октябрьский сельсовет,2012,1.0
53636000,Первомайский муниципальный район,2007,1.0
53636000,Первомайский муниципальный район,2008,1.0
53636000,Первомайский муниципальный район,2009,1.0
53636000,Первомайский муниципальный район,2010,1.0
53636000,Первомайский муниципальный район,2011,1.0
53636000,Первомайский муниципальный район,2013,1.0
53636000,Первомайский муниципальный район,2016,1.0
53636415,Первомайский сельсовет,2007,1.0
53636415,Первомайский сельсовет,2008,1.0
53636415,Первомайский сельсовет,2009,1.0
53636415,Первомайский сельсовет,2010,1.0
53636415,Первомайский сельсовет,2011,1.0
53636415,Первомайский сельсовет,2013,1.0
53636415,Первомайский сельсовет,2016,1.0
53637000,Переволоцкий муниципальный район,2007,2.0
53637000,Переволоцкий муниципальный район,2008,2.0
53637000,Переволоцкий муниципальный район,2009,2.0
53637000,Переволоцкий муниципальный район,2010,2.0
53637000,Переволоцкий муниципальный район,2011,2.0
53637000,Переволоцкий муниципальный район,2012,1.0
53637000,Переволоцкий муниципальный район,2013,1.0
53637000,Переволоцкий муниципальный район,2014,1.0
53637000,Переволоцкий муниципальный район,2015,1.0
53637000,Переволоцкий муниципальный район,2016,1.0
53637000,Переволоцкий муниципальный район,2017,1.0
53637419,Кичкасский сельсовет,2007,1.0
53637419,Кичкасский сельсовет,2008,1.0
53637419,Кичкасский сельсовет,2009,1.0
53637419,Кичкасский сельсовет,2010,1.0
53637419,Кичкасский сельсовет,2011,1.0
53637419,Кичкасский сельсовет,2013,0.0
53637424,Переволоцкий поссовет,2007,1.0
53637424,Переволоцкий поссовет,2008,1.0
53637424,Переволоцкий поссовет,2009,1.0
53637424,Переволоцкий поссовет,2010,1.0
53637424,Переволоцкий поссовет,2011,1.0
53637424,Переволоцкий поссовет,2012,1.0
53637424,Переволоцкий поссовет,2013,1.0
53637424,Переволоцкий поссовет,2014,1.0
53637424,Переволоцкий поссовет,2015,1.0
53637424,Переволоцкий поссовет,2016,1.0
53637424,Переволоцкий поссовет,2017,1.0
53640000,Сакмарский муниципальный район,2008,1.0
53640000,Сакмарский муниципальный район,2009,1.0
53640000,Сакмарский муниципальный район,2010,1.0
53640000,Сакмарский муниципальный район,2011,1.0
53640000,Сакмарский муниципальный район,2012,1.0
53640425,Сакмарский сельсовет,2008,1.0
53640425,Сакмарский сельсовет,2009,1.0
53640425,Сакмарский сельсовет,2010,1.0
53640425,Сакмарский сельсовет,2011,1.0
53640425,Сакмарский сельсовет,2012,1.0
53641000,Саракташский муниципальный район,2007,2.0
53641000,Саракташский муниципальный район,2008,2.0
53641000,Саракташский муниципальный район,2009,1.0
53641000,Саракташский муниципальный район,2010,2.0
53641000,Саракташский муниципальный район,2011,1.0
53641000,Саракташский муниципальный район,2012,1.0
53641000,Саракташский муниципальный район,2013,2.0
53641000,Саракташский муниципальный район,2014,2.0
53641000,Саракташский муниципальный район,2015,2.0
53641000,Саракташский муниципальный район,2016,2.0
53641000,Саракташский муниципальный район,2017,2.0
53641444,Саракташский поссовет,2007,2.0
53641444,Саракташский поссовет,2008,2.0
53641444,Саракташский поссовет,2009,1.0
53641444,Саракташский поссовет,2010,2.0
53641444,Саракташский поссовет,2011,1.0
53641444,Саракташский поссовет,2012,1.0
53641444,Саракташский поссовет,2013,1.0
53641444,Саракташский поссовет,2014,1.0
53641444,Саракташский поссовет,2015,1.0
53641444,Саракташский поссовет,2016,1.0
53641444,Саракташский поссовет,2017,1.0
53641455,Чёрноотрожский сельсовет,2013,1.0
53641455,Чёрноотрожский сельсовет,2014,1.0
53641455,Чёрноотрожский сельсовет,2015,1.0
53641455,Чёрноотрожский сельсовет,2016,1.0
53641455,Чёрноотрожский сельсовет,2017,1.0
53642000,Светлинский муниципальный район,2007,1.0
53642000,Светлинский муниципальный район,2008,1.0
53642000,Светлинский муниципальный район,2009,1.0
53642000,Светлинский муниципальный район,2010,1.0
53642000,Светлинский муниципальный район,2011,1.0
53642000,Светлинский муниципальный район,2012,1.0
53642000,Светлинский муниципальный район,2013,1.0
53642000,Светлинский муниципальный район,2014,1.0
53642000,Светлинский муниципальный район,2015,1.0
53642000,Светлинский муниципальный район,2016,1.0
53642000,Светлинский муниципальный район,2017,1.0
53642418,Светлинский поссовет,2007,1.0
53642418,Светлинский поссовет,2008,1.0
53642418,Светлинский поссовет,2009,1.0
53642418,Светлинский поссовет,2010,1.0
53642418,Светлинский поссовет,2011,1.0
53642418,Светлинский поссовет,2012,1.0
53642418,Светлинский поссовет,2013,1.0
53642418,Светлинский поссовет,2014,1.0
53642418,Светлинский поссовет,2015,1.0
53642418,Светлинский поссовет,2016,1.0
53642418,Светлинский поссовет,2017,1.0
53644000,ND,2007,1.0
53644000,ND,2008,1.0
53644000,ND,2009,1.0
53644000,ND,2010,1.0
53644000,ND,2011,1.0
53644000,ND,2012,1.0
53644000,ND,2013,1.0
53644000,ND,2014,1.0
53644000,ND,2015,1.0
53644101,ND,2007,1.0
53644101,ND,2008,1.0
53644101,ND,2009,1.0
53644101,ND,2010,1.0
53644101,ND,2011,1.0
53644101,ND,2012,1.0
53644101,ND,2013,1.0
53644101,ND,2014,1.0
53644101,ND,2015,1.0
53651000,Ташлинский муниципальный район,2007,1.0
53651000,Ташлинский муниципальный район,2008,1.0
53651000,Ташлинский муниципальный район,2009,1.0
53651000,Ташлинский муниципальный район,2010,1.0
53651000,Ташлинский муниципальный район,2011,1.0
53651000,Ташлинский муниципальный район,2013,1.0
53651000,Ташлинский муниципальный район,2014,1.0
53651000,Ташлинский муниципальный район,2015,1.0
53651000,Ташлинский муниципальный район,2016,1.0
53651000,Ташлинский муниципальный район,2017,1.0
53651440,Ташлинский сельсовет,2007,1.0
53651440,Ташлинский сельсовет,2008,1.0
53651440,Ташлинский сельсовет,2009,1.0
53651440,Ташлинский сельсовет,2010,1.0
53651440,Ташлинский сельсовет,2011,1.0
53651440,Ташлинский сельсовет,2013,1.0
53651440,Ташлинский сельсовет,2014,1.0
53651440,Ташлинский сельсовет,2015,1.0
53651440,Ташлинский сельсовет,2016,1.0
53651440,Ташлинский сельсовет,2017,1.0
53652000,Тоцкий муниципальный район,2007,1.0
53652000,Тоцкий муниципальный район,2008,1.0
53652000,Тоцкий муниципальный район,2009,1.0
53652000,Тоцкий муниципальный район,2010,1.0
53652000,Тоцкий муниципальный район,2011,1.0
53652000,Тоцкий муниципальный район,2012,1.0
53652000,Тоцкий муниципальный район,2013,1.0
53652000,Тоцкий муниципальный район,2014,1.0
53652000,Тоцкий муниципальный район,2015,1.0
53652449,Тоцкий сельсовет,2007,1.0
53652449,Тоцкий сельсовет,2008,1.0
53652449,Тоцкий сельсовет,2009,1.0
53652449,Тоцкий сельсовет,2010,1.0
53652449,Тоцкий сельсовет,2011,1.0
53652449,Тоцкий сельсовет,2012,1.0
53652449,Тоцкий сельсовет,2013,1.0
53652449,Тоцкий сельсовет,2014,1.0
53652449,Тоцкий сельсовет,2015,1.0
53656000,Шарлыкский муниципальный район,2007,2.0
53656000,Шарлыкский муниципальный район,2008,2.0
53656000,Шарлыкский муниципальный район,2009,2.0
53656000,Шарлыкский муниципальный район,2010,2.0
53656000,Шарлыкский муниципальный район,2011,2.0
53656000,Шарлыкский муниципальный район,2012,2.0
53656443,Титовский сельсовет,2007,1.0
53656443,Титовский сельсовет,2008,1.0
53656443,Титовский сельсовет,2009,1.0
53656443,Титовский сельсовет,2010,1.0
53656443,Титовский сельсовет,2011,1.0
53656443,Титовский сельсовет,2012,1.0
53656446,Шарлыкский сельсовет,2007,1.0
53656446,Шарлыкский сельсовет,2008,1.0
53656446,Шарлыкский сельсовет,2009,1.0
53656446,Шарлыкский сельсовет,2010,1.0
53656446,Шарлыкский сельсовет,2011,1.0
53656446,Шарлыкский сельсовет,2012,1.0
53659000,ND,2007,1.0
53659000,ND,2008,1.0
53659000,ND,2009,1.0
53659000,ND,2010,1.0
53659000,ND,2011,1.0
53659000,ND,2012,1.0
53659101,город Ясный,2007,1.0
53659101,город Ясный,2008,1.0
53659101,город Ясный,2009,1.0
53659101,город Ясный,2010,1.0
53659101,город Ясный,2011,1.0
53659101,город Ясный,2012,1.0
53701000,город Оренбург,2007,3.0
53701000,город Оренбург,2008,3.0
53701000,город Оренбург,2009,3.0
53701000,город Оренбург,2010,3.0
53701000,город Оренбург,2011,3.0
53701000,город Оренбург,2012,3.0
53701000,город Оренбург,2013,3.0
53701000,город Оренбург,2014,3.0
53701000,город Оренбург,2015,3.0
53701000,город Оренбург,2016,3.0
53701000,город Оренбург,2017,3.0
53704000,Абдулинский,2016,1.0
53704000,Абдулинский,2017,1.0
53708000,город Бугуруслан,2007,1.0
53708000,город Бугуруслан,2008,1.0
53708000,город Бугуруслан,2009,1.0
53708000,город Бугуруслан,2010,1.0
53708000,город Бугуруслан,2011,1.0
53708000,город Бугуруслан,2012,1.0
53708000,город Бугуруслан,2013,1.0
53708000,город Бугуруслан,2014,1.0
53708000,город Бугуруслан,2015,1.0
53708000,город Бугуруслан,2016,1.0
53708000,город Бугуруслан,2017,1.0
53712000,город Бузулук,2007,1.0
53712000,город Бузулук,2008,1.0
53712000,город Бузулук,2009,1.0
53712000,город Бузулук,2010,1.0
53712000,город Бузулук,2011,1.0
53712000,город Бузулук,2012,1.0
53712000,город Бузулук,2013,1.0
53712000,город Бузулук,2014,1.0
53712000,город Бузулук,2015,1.0
53712000,город Бузулук,2016,1.0
53712000,город Бузулук,2017,1.0
53713000,Гайский,2007,1.0
53713000,Гайский,2008,1.0
53713000,Гайский,2009,1.0
53713000,Гайский,2010,1.0
53713000,Гайский,2011,1.0
53713000,Гайский,2012,1.0
53713000,Гайский,2013,1.0
53713000,Гайский,2014,1.0
53713000,Гайский,2015,1.0
53713000,Гайский,2016,1.0
53713000,Гайский,2017,1.0
53714000,Кувандыкский,2016,1.0
53714000,Кувандыкский,2017,1.0
53715000,город Медногорск,2007,1.0
53715000,город Медногорск,2008,1.0
53715000,город Медногорск,2009,1.0
53715000,город Медногорск,2010,1.0
53715000,город Медногорск,2011,1.0
53715000,город Медногорск,2012,1.0
53720000,город Новотроицк,2007,1.0
53720000,город Новотроицк,2008,1.0
53720000,город Новотроицк,2009,1.0
53720000,город Новотроицк,2010,1.0
53720000,город Новотроицк,2011,1.0
53720000,город Новотроицк,2012,1.0
53720000,город Новотроицк,2013,1.0
53720000,город Новотроицк,2014,1.0
53720000,город Новотроицк,2015,1.0
53720000,город Новотроицк,2016,1.0
53720000,город Новотроицк,2017,1.0
53723000,город Орск,2007,1.0
53723000,город Орск,2008,1.0
53723000,город Орск,2009,1.0
53723000,город Орск,2010,1.0
53723000,город Орск,2011,1.0
53723000,город Орск,2012,1.0
53723000,город Орск,2013,1.0
53723000,город Орск,2014,1.0
53723000,город Орск,2015,1.0
53723000,город Орск,2016,1.0
53723000,город Орск,2017,1.0
53725000,Соль-Илецкий,2016,1.0
53725000,Соль-Илецкий,2017,1.0
53727000,Сорочинский,2007,1.0
53727000,Сорочинский,2008,1.0
53727000,Сорочинский,2009,1.0
53727000,Сорочинский,2010,1.0
53727000,Сорочинский,2011,1.0
53727000,Сорочинский,2012,1.0
53727000,Сорочинский,2013,1.0
53727000,Сорочинский,2014,1.0
53727000,Сорочинский,2015,1.0
53727000,Сорочинский,2016,1.0
53727000,Сорочинский,2017,1.0
54604000,Болховский муниципальный район,2013,1.0
54604000,Болховский муниципальный район,2014,1.0
54604000,Болховский муниципальный район,2015,2.0
54604000,Болховский муниципальный район,2016,2.0
54604000,Болховский муниципальный район,2017,1.0
54604101,Болхов,2007,1.0
54604101,Болхов,2008,1.0
54604101,Болхов,2009,1.0
54604101,Болхов,2010,1.0
54604101,Болхов,2011,1.0
54604101,Болхов,2012,1.0
54604101,Болхов,2013,1.0
54604101,Болхов,2014,1.0
54604101,Болхов,2015,1.0
54604101,Болхов,2016,1.0
54604101,Болхов,2017,1.0
54604416,Злынское,2015,1.0
54604416,Злынское,2016,1.0
54608000,Верховский муниципальный район,2014,1.0
54608000,Верховский муниципальный район,2015,1.0
54608000,Верховский муниципальный район,2016,1.0
54608151,Верховье,2014,1.0
54608151,Верховье,2015,1.0
54608151,Верховье,2016,1.0
54610000,Глазуновский муниципальный район,2013,1.0
54610000,Глазуновский муниципальный район,2014,1.0
54610000,Глазуновский муниципальный район,2015,1.0
54610000,Глазуновский муниципальный район,2016,1.0
54610000,Глазуновский муниципальный район,2017,1.0
54610151,Глазуновка,2007,1.0
54610151,Глазуновка,2008,1.0
54610151,Глазуновка,2009,1.0
54610151,Глазуновка,2010,1.0
54610151,Глазуновка,2011,1.0
54610151,Глазуновка,2012,1.0
54610151,Глазуновка,2013,1.0
54610151,Глазуновка,2014,1.0
54610151,Глазуновка,2015,1.0
54610151,Глазуновка,2016,1.0
54610151,Глазуновка,2017,1.0
54612000,Дмитровский муниципальный район,2013,1.0
54612000,Дмитровский муниципальный район,2014,1.0
54612000,Дмитровский муниципальный район,2015,1.0
54612000,Дмитровский муниципальный район,2016,1.0
54612000,Дмитровский муниципальный район,2017,1.0
54612101,Дмитровск,2007,1.0
54612101,Дмитровск,2008,1.0
54612101,Дмитровск,2009,1.0
54612101,Дмитровск,2010,1.0
54612101,Дмитровск,2011,1.0
54612101,Дмитровск,2012,1.0
54612101,Дмитровск,2013,1.0
54612101,Дмитровск,2014,1.0
54612101,Дмитровск,2015,1.0
54612101,Дмитровск,2016,1.0
54612101,Дмитровск,2017,1.0
54615000,Должанский муниципальный район,2013,1.0
54615000,Должанский муниципальный район,2014,1.0
54615000,Должанский муниципальный район,2015,1.0
54615000,Должанский муниципальный район,2016,1.0
54615000,Должанский муниципальный район,2017,1.0
54615151,Долгое,2007,1.0
54615151,Долгое,2008,1.0
54615151,Долгое,2009,1.0
54615151,Долгое,2010,1.0
54615151,Долгое,2011,1.0
54615151,Долгое,2012,1.0
54615151,Долгое,2013,1.0
54615151,Долгое,2014,1.0
54615151,Долгое,2015,1.0
54615151,Долгое,2016,1.0
54618000,Залегощенский муниципальный район,2013,2.0
54618000,Залегощенский муниципальный район,2014,1.0
54618000,Залегощенский муниципальный район,2015,1.0
54618000,Залегощенский муниципальный район,2016,1.0
54618000,Залегощенский муниципальный район,2017,1.0
54618151,Залегощь,2007,1.0
54618151,Залегощь,2008,1.0
54618151,Залегощь,2009,1.0
54618151,Залегощь,2010,1.0
