oktmo,name,year,whereabouts,total saldo
41624000,Киришский муниципальный район,2020,"Миграция, всего",-110.0
41624000,Киришский муниципальный район,2021,"Миграция, всего",-59.0
41624000,Киришский муниципальный район,2022,"Миграция, всего",-219.0
41624101,Киришское,2011,"Миграция, всего",442.0
41624101,Киришское,2012,"Миграция, всего",695.0
41624101,Киришское,2013,"Миграция, всего",-273.0
41624101,Киришское,2014,"Миграция, всего",211.0
41624101,Киришское,2015,"Миграция, всего",40.0
41624101,Киришское,2016,"Миграция, всего",-212.0
41624101,Киришское,2017,"Миграция, всего",-809.0
41624101,Киришское,2018,"Миграция, всего",114.0
41624101,Киришское,2019,"Миграция, всего",100.0
41624101,Киришское,2021,"Миграция, всего",61.0
41624101,Киришское,2022,"Миграция, всего",-135.0
41624152,Будогощское,2011,"Миграция, всего",157.0
41624152,Будогощское,2012,"Миграция, всего",70.0
41624152,Будогощское,2013,"Миграция, всего",105.0
41624152,Будогощское,2014,"Миграция, всего",42.0
41624152,Будогощское,2015,"Миграция, всего",-4.0
41624152,Будогощское,2016,"Миграция, всего",-3.0
41624152,Будогощское,2017,"Миграция, всего",-26.0
41624152,Будогощское,2018,"Миграция, всего",-91.0
41624152,Будогощское,2019,"Миграция, всего",-84.0
41624152,Будогощское,2020,"Миграция, всего",-85.0
41624152,Будогощское,2021,"Миграция, всего",-87.0
41624152,Будогощское,2022,"Миграция, всего",-69.0
41624412,Глажевское,2011,"Миграция, всего",81.0
41624412,Глажевское,2012,"Миграция, всего",7.0
41624412,Глажевское,2013,"Миграция, всего",-6.0
41624412,Глажевское,2014,"Миграция, всего",-16.0
41624412,Глажевское,2015,"Миграция, всего",-41.0
41624412,Глажевское,2016,"Миграция, всего",-3.0
41624412,Глажевское,2017,"Миграция, всего",18.0
41624412,Глажевское,2018,"Миграция, всего",13.0
41624412,Глажевское,2019,"Миграция, всего",-80.0
41624412,Глажевское,2020,"Миграция, всего",-33.0
41624412,Глажевское,2021,"Миграция, всего",-20.0
41624412,Глажевское,2022,"Миграция, всего",-8.0
41624423,Кусинское,2011,"Миграция, всего",-2.0
41624423,Кусинское,2012,"Миграция, всего",28.0
41624423,Кусинское,2013,"Миграция, всего",-10.0
41624423,Кусинское,2014,"Миграция, всего",-3.0
41624423,Кусинское,2015,"Миграция, всего",16.0
41624423,Кусинское,2016,"Миграция, всего",25.0
41624423,Кусинское,2017,"Миграция, всего",-14.0
41624423,Кусинское,2018,"Миграция, всего",9.0
41624423,Кусинское,2019,"Миграция, всего",-10.0
41624423,Кусинское,2020,"Миграция, всего",10.0
41624423,Кусинское,2021,"Миграция, всего",1.0
41624423,Кусинское,2022,"Миграция, всего",2.0
41624427,Пчевжинское,2011,"Миграция, всего",98.0
41624427,Пчевжинское,2012,"Миграция, всего",54.0
41624427,Пчевжинское,2013,"Миграция, всего",9.0
41624427,Пчевжинское,2014,"Миграция, всего",10.0
41624427,Пчевжинское,2015,"Миграция, всего",-4.0
41624427,Пчевжинское,2016,"Миграция, всего",-4.0
41624427,Пчевжинское,2017,"Миграция, всего",-1.0
41624427,Пчевжинское,2018,"Миграция, всего",-34.0
41624427,Пчевжинское,2019,"Миграция, всего",-27.0
41624427,Пчевжинское,2020,"Миграция, всего",-9.0
41624427,Пчевжинское,2021,"Миграция, всего",-20.0
41624427,Пчевжинское,2022,"Миграция, всего",-9.0
41624428,Пчевское,2011,"Миграция, всего",80.0
41624428,Пчевское,2012,"Миграция, всего",59.0
41624428,Пчевское,2013,"Миграция, всего",5.0
41624428,Пчевское,2014,"Миграция, всего",1.0
41624428,Пчевское,2015,"Миграция, всего",-23.0
41624428,Пчевское,2016,"Миграция, всего",8.0
41624428,Пчевское,2017,"Миграция, всего",-17.0
41624428,Пчевское,2018,"Миграция, всего",-10.0
41624428,Пчевское,2019,"Миграция, всего",-27.0
41624428,Пчевское,2020,"Миграция, всего",11.0
41624428,Пчевское,2021,"Миграция, всего",6.0
41624428,Пчевское,2022,"Миграция, всего",0.0
41625000,Кировский муниципальный район,2011,"Миграция, всего",1905.0
41625000,Кировский муниципальный район,2012,"Миграция, всего",2532.0
41625000,Кировский муниципальный район,2013,"Миграция, всего",194.0
41625000,Кировский муниципальный район,2014,"Миграция, всего",1454.0
41625000,Кировский муниципальный район,2015,"Миграция, всего",-126.0
41625000,Кировский муниципальный район,2016,"Миграция, всего",961.0
41625000,Кировский муниципальный район,2017,"Миграция, всего",1159.0
41625000,Кировский муниципальный район,2018,"Миграция, всего",737.0
41625000,Кировский муниципальный район,2019,"Миграция, всего",678.0
41625000,Кировский муниципальный район,2020,"Миграция, всего",936.0
41625000,Кировский муниципальный район,2021,"Миграция, всего",-312.0
41625000,Кировский муниципальный район,2022,"Миграция, всего",124.0
41625101,Кировское,2011,"Миграция, всего",173.0
41625101,Кировское,2012,"Миграция, всего",455.0
41625101,Кировское,2013,"Миграция, всего",-44.0
41625101,Кировское,2014,"Миграция, всего",550.0
41625101,Кировское,2015,"Миграция, всего",187.0
41625101,Кировское,2016,"Миграция, всего",503.0
41625101,Кировское,2017,"Миграция, всего",615.0
41625101,Кировское,2018,"Миграция, всего",484.0
41625101,Кировское,2019,"Миграция, всего",338.0
41625101,Кировское,2021,"Миграция, всего",133.0
41625101,Кировское,2022,"Миграция, всего",180.0
41625102,Шлиссельбургское,2011,"Миграция, всего",481.0
41625102,Шлиссельбургское,2012,"Миграция, всего",485.0
41625102,Шлиссельбургское,2013,"Миграция, всего",276.0
41625102,Шлиссельбургское,2014,"Миграция, всего",258.0
41625102,Шлиссельбургское,2015,"Миграция, всего",-38.0
41625102,Шлиссельбургское,2016,"Миграция, всего",12.0
41625102,Шлиссельбургское,2017,"Миграция, всего",7.0
41625102,Шлиссельбургское,2018,"Миграция, всего",130.0
41625102,Шлиссельбургское,2019,"Миграция, всего",103.0
41625102,Шлиссельбургское,2021,"Миграция, всего",-72.0
41625102,Шлиссельбургское,2022,"Миграция, всего",-34.0
41625104,Отрадненское,2011,"Миграция, всего",688.0
41625104,Отрадненское,2012,"Миграция, всего",607.0
41625104,Отрадненское,2013,"Миграция, всего",353.0
41625104,Отрадненское,2014,"Миграция, всего",356.0
41625104,Отрадненское,2015,"Миграция, всего",-251.0
41625104,Отрадненское,2016,"Миграция, всего",196.0
41625104,Отрадненское,2017,"Миграция, всего",179.0
41625104,Отрадненское,2018,"Миграция, всего",285.0
41625104,Отрадненское,2019,"Миграция, всего",345.0
41625104,Отрадненское,2021,"Миграция, всего",47.0
41625104,Отрадненское,2022,"Миграция, всего",-24.0
41625154,Мгинское,2011,"Миграция, всего",263.0
41625154,Мгинское,2012,"Миграция, всего",337.0
41625154,Мгинское,2013,"Миграция, всего",-110.0
41625154,Мгинское,2014,"Миграция, всего",61.0
41625154,Мгинское,2015,"Миграция, всего",17.0
41625154,Мгинское,2016,"Миграция, всего",124.0
41625154,Мгинское,2017,"Миграция, всего",16.0
41625154,Мгинское,2018,"Миграция, всего",-14.0
41625154,Мгинское,2019,"Миграция, всего",87.0
41625154,Мгинское,2020,"Миграция, всего",-181.0
41625154,Мгинское,2021,"Миграция, всего",-185.0
41625154,Мгинское,2022,"Миграция, всего",5.0
41625156,Назиевское,2011,"Миграция, всего",77.0
41625156,Назиевское,2012,"Миграция, всего",209.0
41625156,Назиевское,2013,"Миграция, всего",-54.0
41625156,Назиевское,2014,"Миграция, всего",42.0
41625156,Назиевское,2015,"Миграция, всего",68.0
41625156,Назиевское,2016,"Миграция, всего",29.0
41625156,Назиевское,2017,"Миграция, всего",35.0
41625156,Назиевское,2018,"Миграция, всего",-11.0
41625156,Назиевское,2019,"Миграция, всего",42.0
41625156,Назиевское,2020,"Миграция, всего",-10.0
41625156,Назиевское,2021,"Миграция, всего",-107.0
41625156,Назиевское,2022,"Миграция, всего",-37.0
41625158,Павловское,2011,"Миграция, всего",59.0
41625158,Павловское,2012,"Миграция, всего",210.0
41625158,Павловское,2013,"Миграция, всего",-130.0
41625158,Павловское,2014,"Миграция, всего",16.0
41625158,Павловское,2015,"Миграция, всего",-47.0
41625158,Павловское,2016,"Миграция, всего",23.0
41625158,Павловское,2017,"Миграция, всего",29.0
41625158,Павловское,2018,"Миграция, всего",48.0
41625158,Павловское,2019,"Миграция, всего",66.0
41625158,Павловское,2020,"Миграция, всего",-7.0
41625158,Павловское,2021,"Миграция, всего",-47.0
41625158,Павловское,2022,"Миграция, всего",9.0
41625160,Приладожское,2011,"Миграция, всего",-4.0
41625160,Приладожское,2012,"Миграция, всего",79.0
41625160,Приладожское,2013,"Миграция, всего",-107.0
41625160,Приладожское,2014,"Миграция, всего",36.0
41625160,Приладожское,2015,"Миграция, всего",-14.0
41625160,Приладожское,2016,"Миграция, всего",0.0
41625160,Приладожское,2017,"Миграция, всего",7.0
41625160,Приладожское,2018,"Миграция, всего",-40.0
41625160,Приладожское,2019,"Миграция, всего",-16.0
41625160,Приладожское,2021,"Миграция, всего",27.0
41625160,Приладожское,2022,"Миграция, всего",-41.0
41625163,Синявинское,2011,"Миграция, всего",50.0
41625163,Синявинское,2012,"Миграция, всего",138.0
41625163,Синявинское,2013,"Миграция, всего",-6.0
41625163,Синявинское,2014,"Миграция, всего",46.0
41625163,Синявинское,2015,"Миграция, всего",-25.0
41625163,Синявинское,2016,"Миграция, всего",71.0
41625163,Синявинское,2017,"Миграция, всего",247.0
41625163,Синявинское,2018,"Миграция, всего",-112.0
41625163,Синявинское,2019,"Миграция, всего",-204.0
41625163,Синявинское,2020,"Миграция, всего",47.0
41625163,Синявинское,2021,"Миграция, всего",-10.0
41625163,Синявинское,2022,"Миграция, всего",83.0
41625440,Путиловское,2011,"Миграция, всего",46.0
41625440,Путиловское,2012,"Миграция, всего",-14.0
41625440,Путиловское,2013,"Миграция, всего",19.0
41625440,Путиловское,2014,"Миграция, всего",11.0
41625440,Путиловское,2015,"Миграция, всего",-12.0
41625440,Путиловское,2016,"Миграция, всего",-10.0
41625440,Путиловское,2017,"Миграция, всего",13.0
41625440,Путиловское,2018,"Миграция, всего",-24.0
41625440,Путиловское,2019,"Миграция, всего",-2.0
41625440,Путиловское,2021,"Миграция, всего",-28.0
41625440,Путиловское,2022,"Миграция, всего",-5.0
41625445,Суховское,2011,"Миграция, всего",20.0
41625445,Суховское,2012,"Миграция, всего",0.0
41625445,Суховское,2013,"Миграция, всего",9.0
41625445,Суховское,2014,"Миграция, всего",26.0
41625445,Суховское,2015,"Миграция, всего",-21.0
41625445,Суховское,2016,"Миграция, всего",21.0
41625445,Суховское,2017,"Миграция, всего",-5.0
41625445,Суховское,2018,"Миграция, всего",-2.0
41625445,Суховское,2019,"Миграция, всего",1.0
41625445,Суховское,2020,"Миграция, всего",1.0
41625445,Суховское,2021,"Миграция, всего",-19.0
41625445,Суховское,2022,"Миграция, всего",-9.0
41625450,Шумское,2011,"Миграция, всего",52.0
41625450,Шумское,2012,"Миграция, всего",26.0
41625450,Шумское,2013,"Миграция, всего",-12.0
41625450,Шумское,2014,"Миграция, всего",52.0
41625450,Шумское,2015,"Миграция, всего",10.0
41625450,Шумское,2016,"Миграция, всего",-8.0
41625450,Шумское,2017,"Миграция, всего",16.0
41625450,Шумское,2018,"Миграция, всего",-7.0
41625450,Шумское,2019,"Миграция, всего",-82.0
41625450,Шумское,2021,"Миграция, всего",-51.0
41625450,Шумское,2022,"Миграция, всего",-3.0
41627000,Лодейнопольский муниципальный район,2011,"Миграция, всего",42.0
41627000,Лодейнопольский муниципальный район,2012,"Миграция, всего",-135.0
41627000,Лодейнопольский муниципальный район,2013,"Миграция, всего",2.0
41627000,Лодейнопольский муниципальный район,2014,"Миграция, всего",219.0
41627000,Лодейнопольский муниципальный район,2015,"Миграция, всего",127.0
41627000,Лодейнопольский муниципальный район,2016,"Миграция, всего",-149.0
41627000,Лодейнопольский муниципальный район,2017,"Миграция, всего",-31.0
41627000,Лодейнопольский муниципальный район,2018,"Миграция, всего",-155.0
41627000,Лодейнопольский муниципальный район,2019,"Миграция, всего",-209.0
41627000,Лодейнопольский муниципальный район,2020,"Миграция, всего",25.0
41627000,Лодейнопольский муниципальный район,2021,"Миграция, всего",140.0
41627000,Лодейнопольский муниципальный район,2022,"Миграция, всего",52.0
41627101,Лодейнопольское,2011,"Миграция, всего",-57.0
41627101,Лодейнопольское,2012,"Миграция, всего",-96.0
41627101,Лодейнопольское,2013,"Миграция, всего",-39.0
41627101,Лодейнопольское,2014,"Миграция, всего",30.0
41627101,Лодейнопольское,2015,"Миграция, всего",32.0
41627101,Лодейнопольское,2016,"Миграция, всего",-141.0
41627101,Лодейнопольское,2017,"Миграция, всего",-40.0
41627101,Лодейнопольское,2018,"Миграция, всего",-64.0
41627101,Лодейнопольское,2019,"Миграция, всего",-93.0
41627101,Лодейнопольское,2021,"Миграция, всего",58.0
41627101,Лодейнопольское,2022,"Миграция, всего",21.0
41627154,Свирьстройское,2011,"Миграция, всего",19.0
41627154,Свирьстройское,2012,"Миграция, всего",16.0
41627154,Свирьстройское,2013,"Миграция, всего",13.0
41627154,Свирьстройское,2014,"Миграция, всего",5.0
41627154,Свирьстройское,2015,"Миграция, всего",-1.0
41627154,Свирьстройское,2016,"Миграция, всего",-10.0
41627154,Свирьстройское,2017,"Миграция, всего",-16.0
41627154,Свирьстройское,2018,"Миграция, всего",-5.0
41627154,Свирьстройское,2019,"Миграция, всего",-23.0
41627154,Свирьстройское,2020,"Миграция, всего",18.0
41627154,Свирьстройское,2021,"Миграция, всего",27.0
41627154,Свирьстройское,2022,"Миграция, всего",86.0
41627404,Алёховщинское,2011,"Миграция, всего",33.0
41627404,Алёховщинское,2012,"Миграция, всего",-21.0
41627404,Алёховщинское,2013,"Миграция, всего",-16.0
41627404,Алёховщинское,2014,"Миграция, всего",3.0
41627404,Алёховщинское,2015,"Миграция, всего",27.0
41627404,Алёховщинское,2016,"Миграция, всего",23.0
41627404,Алёховщинское,2017,"Миграция, всего",-21.0
41627404,Алёховщинское,2018,"Миграция, всего",-20.0
41627404,Алёховщинское,2019,"Миграция, всего",-23.0
41627404,Алёховщинское,2021,"Миграция, всего",53.0
41627404,Алёховщинское,2022,"Миграция, всего",-11.0
41627410,Доможировское,2011,"Миграция, всего",53.0
41627410,Доможировское,2012,"Миграция, всего",-6.0
41627410,Доможировское,2013,"Миграция, всего",26.0
41627410,Доможировское,2014,"Миграция, всего",52.0
41627410,Доможировское,2015,"Миграция, всего",-35.0
41627410,Доможировское,2016,"Миграция, всего",-28.0
41627410,Доможировское,2017,"Миграция, всего",12.0
41627410,Доможировское,2018,"Миграция, всего",-34.0
41627410,Доможировское,2019,"Миграция, всего",-32.0
41627410,Доможировское,2021,"Миграция, всего",-13.0
41627410,Доможировское,2022,"Миграция, всего",7.0
41627420,Янегское,2011,"Миграция, всего",-6.0
41627420,Янегское,2012,"Миграция, всего",-28.0
41627420,Янегское,2013,"Миграция, всего",18.0
41627420,Янегское,2014,"Миграция, всего",129.0
41627420,Янегское,2015,"Миграция, всего",104.0
41627420,Янегское,2016,"Миграция, всего",7.0
41627420,Янегское,2017,"Миграция, всего",34.0
41627420,Янегское,2018,"Миграция, всего",-32.0
41627420,Янегское,2019,"Миграция, всего",-38.0
41627420,Янегское,2021,"Миграция, всего",15.0
41627420,Янегское,2022,"Миграция, всего",-51.0
41630000,Ломоносовский муниципальный район,2011,"Миграция, всего",168.0
41630000,Ломоносовский муниципальный район,2012,"Миграция, всего",121.0
41630000,Ломоносовский муниципальный район,2013,"Миграция, всего",462.0
41630000,Ломоносовский муниципальный район,2014,"Миграция, всего",-141.0
41630000,Ломоносовский муниципальный район,2015,"Миграция, всего",725.0
41630000,Ломоносовский муниципальный район,2016,"Миграция, всего",595.0
41630000,Ломоносовский муниципальный район,2017,"Миграция, всего",2444.0
41630000,Ломоносовский муниципальный район,2018,"Миграция, всего",2115.0
41630000,Ломоносовский муниципальный район,2019,"Миграция, всего",3743.0
41630000,Ломоносовский муниципальный район,2020,"Миграция, всего",2257.0
41630000,Ломоносовский муниципальный район,2021,"Миграция, всего",4058.0
41630000,Ломоносовский муниципальный район,2022,"Миграция, всего",5515.0
41630152,Аннинское,2018,"Миграция, всего",1030.0
41630152,Аннинское,2019,"Миграция, всего",1315.0
41630152,Аннинское,2020,"Миграция, всего",796.0
41630152,Аннинское,2021,"Миграция, всего",1146.0
41630152,Аннинское,2022,"Миграция, всего",1456.0
41630154,Большеижорское,2011,"Миграция, всего",-40.0
41630154,Большеижорское,2012,"Миграция, всего",-99.0
41630154,Большеижорское,2013,"Миграция, всего",-73.0
41630154,Большеижорское,2014,"Миграция, всего",0.0
41630154,Большеижорское,2015,"Миграция, всего",-5.0
41630154,Большеижорское,2016,"Миграция, всего",-42.0
41630154,Большеижорское,2017,"Миграция, всего",6.0
41630154,Большеижорское,2018,"Миграция, всего",-54.0
41630154,Большеижорское,2019,"Миграция, всего",5.0
41630154,Большеижорское,2020,"Миграция, всего",32.0
41630154,Большеижорское,2021,"Миграция, всего",58.0
41630154,Большеижорское,2022,"Миграция, всего",94.0
41630157,Виллозское,2018,"Миграция, всего",468.0
41630157,Виллозское,2019,"Миграция, всего",1026.0
41630157,Виллозское,2020,"Миграция, всего",1040.0
41630157,Виллозское,2021,"Миграция, всего",1531.0
41630157,Виллозское,2022,"Миграция, всего",2172.0
41630162,Лебяженское,2011,"Миграция, всего",-43.0
41630162,Лебяженское,2012,"Миграция, всего",-42.0
41630162,Лебяженское,2013,"Миграция, всего",-61.0
41630162,Лебяженское,2014,"Миграция, всего",-118.0
41630162,Лебяженское,2015,"Миграция, всего",-86.0
41630162,Лебяженское,2016,"Миграция, всего",-93.0
41630162,Лебяженское,2017,"Миграция, всего",-14.0
41630162,Лебяженское,2018,"Миграция, всего",-64.0
41630162,Лебяженское,2019,"Миграция, всего",-11.0
41630162,Лебяженское,2020,"Миграция, всего",-51.0
41630162,Лебяженское,2021,"Миграция, всего",101.0
41630162,Лебяженское,2022,"Миграция, всего",-20.0
41630404,Аннинское,2011,"Миграция, всего",7.0
41630404,Аннинское,2012,"Миграция, всего",-9.0
41630404,Аннинское,2013,"Миграция, всего",-7.0
41630404,Аннинское,2014,"Миграция, всего",-53.0
41630404,Аннинское,2015,"Миграция, всего",266.0
41630404,Аннинское,2016,"Миграция, всего",487.0
41630404,Аннинское,2017,"Миграция, всего",1111.0
41630408,Низинское,2011,"Миграция, всего",31.0
41630408,Низинское,2012,"Миграция, всего",49.0
41630408,Низинское,2013,"Миграция, всего",26.0
41630408,Низинское,2014,"Миграция, всего",11.0
41630408,Низинское,2015,"Миграция, всего",20.0
41630408,Низинское,2016,"Миграция, всего",68.0
41630408,Низинское,2017,"Миграция, всего",183.0
41630408,Низинское,2018,"Миграция, всего",252.0
41630408,Низинское,2019,"Миграция, всего",275.0
41630408,Низинское,2021,"Миграция, всего",178.0
41630408,Низинское,2022,"Миграция, всего",256.0
41630412,Пениковское,2011,"Миграция, всего",106.0
41630412,Пениковское,2012,"Миграция, всего",103.0
41630412,Пениковское,2013,"Миграция, всего",87.0
41630412,Пениковское,2014,"Миграция, всего",68.0
41630412,Пениковское,2015,"Миграция, всего",67.0
41630412,Пениковское,2016,"Миграция, всего",3.0
41630412,Пениковское,2017,"Миграция, всего",100.0
41630412,Пениковское,2018,"Миграция, всего",103.0
41630412,Пениковское,2019,"Миграция, всего",142.0
41630412,Пениковское,2020,"Миграция, всего",38.0
41630412,Пениковское,2021,"Миграция, всего",109.0
41630412,Пениковское,2022,"Миграция, всего",196.0
41630416,Виллозское,2011,"Миграция, всего",49.0
41630416,Виллозское,2012,"Миграция, всего",6.0
41630416,Виллозское,2013,"Миграция, всего",162.0
41630416,Виллозское,2014,"Миграция, всего",108.0
41630416,Виллозское,2015,"Миграция, всего",449.0
41630416,Виллозское,2016,"Миграция, всего",197.0
41630416,Виллозское,2017,"Миграция, всего",483.0
41630420,Гостилицкое,2011,"Миграция, всего",4.0
41630420,Гостилицкое,2012,"Миграция, всего",18.0
41630420,Гостилицкое,2013,"Миграция, всего",-15.0
41630420,Гостилицкое,2014,"Миграция, всего",-23.0
41630420,Гостилицкое,2015,"Миграция, всего",-22.0
41630420,Гостилицкое,2016,"Миграция, всего",-65.0
41630420,Гостилицкое,2017,"Миграция, всего",108.0
41630420,Гостилицкое,2018,"Миграция, всего",134.0
41630420,Гостилицкое,2019,"Миграция, всего",270.0
41630420,Гостилицкое,2021,"Миграция, всего",247.0
41630420,Гостилицкое,2022,"Миграция, всего",259.0
41630424,Горбунковское,2011,"Миграция, всего",36.0
41630424,Горбунковское,2012,"Миграция, всего",123.0
41630424,Горбунковское,2013,"Миграция, всего",80.0
41630424,Горбунковское,2014,"Миграция, всего",77.0
41630424,Горбунковское,2015,"Миграция, всего",29.0
41630424,Горбунковское,2016,"Миграция, всего",39.0
41630424,Горбунковское,2017,"Миграция, всего",86.0
41630424,Горбунковское,2018,"Миграция, всего",52.0
41630424,Горбунковское,2019,"Миграция, всего",305.0
41630424,Горбунковское,2020,"Миграция, всего",2.0
41630424,Горбунковское,2021,"Миграция, всего",160.0
41630424,Горбунковское,2022,"Миграция, всего",68.0
41630428,Кипенское,2011,"Миграция, всего",0.0
41630428,Кипенское,2012,"Миграция, всего",-46.0
41630428,Кипенское,2013,"Миграция, всего",141.0
41630428,Кипенское,2014,"Миграция, всего",-88.0
41630428,Кипенское,2015,"Миграция, всего",-2.0
41630428,Кипенское,2016,"Миграция, всего",45.0
41630428,Кипенское,2017,"Миграция, всего",103.0
41630428,Кипенское,2018,"Миграция, всего",68.0
41630428,Кипенское,2019,"Миграция, всего",116.0
41630428,Кипенское,2020,"Миграция, всего",2.0
41630428,Кипенское,2021,"Миграция, всего",89.0
41630428,Кипенское,2022,"Миграция, всего",268.0
41630432,Копорское,2011,"Миграция, всего",15.0
41630432,Копорское,2012,"Миграция, всего",12.0
41630432,Копорское,2013,"Миграция, всего",9.0
41630432,Копорское,2014,"Миграция, всего",-1.0
41630432,Копорское,2015,"Миграция, всего",-4.0
41630432,Копорское,2016,"Миграция, всего",-14.0
41630432,Копорское,2017,"Миграция, всего",14.0
41630432,Копорское,2018,"Миграция, всего",37.0
41630432,Копорское,2019,"Миграция, всего",-6.0
41630432,Копорское,2020,"Миграция, всего",34.0
41630432,Копорское,2021,"Миграция, всего",42.0
41630432,Копорское,2022,"Миграция, всего",24.0
41630434,Лаголовское,2011,"Миграция, всего",1.0
41630434,Лаголовское,2012,"Миграция, всего",-16.0
41630434,Лаголовское,2013,"Миграция, всего",97.0
41630434,Лаголовское,2014,"Миграция, всего",-129.0
41630434,Лаголовское,2015,"Миграция, всего",-17.0
41630434,Лаголовское,2016,"Миграция, всего",-52.0
41630434,Лаголовское,2017,"Миграция, всего",86.0
41630434,Лаголовское,2018,"Миграция, всего",40.0
41630434,Лаголовское,2019,"Миграция, всего",26.0
41630434,Лаголовское,2020,"Миграция, всего",76.0
41630434,Лаголовское,2021,"Миграция, всего",80.0
41630434,Лаголовское,2022,"Миграция, всего",135.0
41630436,Лопухинское,2011,"Миграция, всего",4.0
41630436,Лопухинское,2012,"Миграция, всего",34.0
41630436,Лопухинское,2013,"Миграция, всего",-5.0
41630436,Лопухинское,2014,"Миграция, всего",2.0
41630436,Лопухинское,2015,"Миграция, всего",-48.0
41630436,Лопухинское,2016,"Миграция, всего",1.0
41630436,Лопухинское,2017,"Миграция, всего",-5.0
41630436,Лопухинское,2018,"Миграция, всего",-38.0
41630436,Лопухинское,2019,"Миграция, всего",-13.0
41630436,Лопухинское,2020,"Миграция, всего",0.0
41630436,Лопухинское,2021,"Миграция, всего",30.0
41630436,Лопухинское,2022,"Миграция, всего",74.0
41630438,Оржицкое,2011,"Миграция, всего",9.0
41630438,Оржицкое,2012,"Миграция, всего",9.0
41630438,Оржицкое,2013,"Миграция, всего",28.0
41630438,Оржицкое,2014,"Миграция, всего",-4.0
41630438,Оржицкое,2015,"Миграция, всего",44.0
41630438,Оржицкое,2016,"Миграция, всего",-38.0
41630438,Оржицкое,2017,"Миграция, всего",4.0
41630438,Оржицкое,2018,"Миграция, всего",-1.0
41630438,Оржицкое,2019,"Миграция, всего",62.0
41630438,Оржицкое,2020,"Миграция, всего",-36.0
41630438,Оржицкое,2021,"Миграция, всего",45.0
41630438,Оржицкое,2022,"Миграция, всего",74.0
41630440,Ропшинское,2011,"Миграция, всего",5.0
41630440,Ропшинское,2012,"Миграция, всего",11.0
41630440,Ропшинское,2013,"Миграция, всего",12.0
41630440,Ропшинское,2014,"Миграция, всего",35.0
41630440,Ропшинское,2015,"Миграция, всего",51.0
41630440,Ропшинское,2016,"Миграция, всего",90.0
41630440,Ропшинское,2017,"Миграция, всего",142.0
41630440,Ропшинское,2018,"Миграция, всего",83.0
41630440,Ропшинское,2019,"Миграция, всего",251.0
41630440,Ропшинское,2021,"Миграция, всего",250.0
41630440,Ропшинское,2022,"Миграция, всего",446.0
41630444,Русско-Высоцкое,2011,"Миграция, всего",-16.0
41630444,Русско-Высоцкое,2012,"Миграция, всего",-32.0
41630444,Русско-Высоцкое,2013,"Миграция, всего",-19.0
41630444,Русско-Высоцкое,2014,"Миграция, всего",-26.0
41630444,Русско-Высоцкое,2015,"Миграция, всего",-17.0
41630444,Русско-Высоцкое,2016,"Миграция, всего",-31.0
41630444,Русско-Высоцкое,2017,"Миграция, всего",37.0
41630444,Русско-Высоцкое,2018,"Миграция, всего",5.0
41630444,Русско-Высоцкое,2019,"Миграция, всего",-20.0
41630444,Русско-Высоцкое,2020,"Миграция, всего",-57.0
41630444,Русско-Высоцкое,2021,"Миграция, всего",-8.0
41630444,Русско-Высоцкое,2022,"Миграция, всего",13.0
41633000,Лужский муниципальный район,2011,"Миграция, всего",493.0
41633000,Лужский муниципальный район,2012,"Миграция, всего",244.0
41633000,Лужский муниципальный район,2013,"Миграция, всего",-164.0
41633000,Лужский муниципальный район,2014,"Миграция, всего",481.0
41633000,Лужский муниципальный район,2015,"Миграция, всего",-3.0
41633000,Лужский муниципальный район,2016,"Миграция, всего",-69.0
41633000,Лужский муниципальный район,2017,"Миграция, всего",-426.0
41633000,Лужский муниципальный район,2018,"Миграция, всего",-36.0
41633000,Лужский муниципальный район,2019,"Миграция, всего",-483.0
41633000,Лужский муниципальный район,2020,"Миграция, всего",-505.0
41633000,Лужский муниципальный район,2021,"Миграция, всего",-374.0
41633000,Лужский муниципальный район,2022,"Миграция, всего",-361.0
41633101,Лужское,2011,"Миграция, всего",38.0
41633101,Лужское,2012,"Миграция, всего",90.0
41633101,Лужское,2013,"Миграция, всего",-73.0
41633101,Лужское,2014,"Миграция, всего",162.0
41633101,Лужское,2015,"Миграция, всего",20.0
41633101,Лужское,2016,"Миграция, всего",52.0
41633101,Лужское,2017,"Миграция, всего",-95.0
41633101,Лужское,2018,"Миграция, всего",156.0
41633101,Лужское,2019,"Миграция, всего",19.0
41633101,Лужское,2021,"Миграция, всего",-199.0
41633101,Лужское,2022,"Миграция, всего",-175.0
41633154,Толмачёвское,2011,"Миграция, всего",-55.0
41633154,Толмачёвское,2012,"Миграция, всего",-155.0
41633154,Толмачёвское,2013,"Миграция, всего",-102.0
41633154,Толмачёвское,2014,"Миграция, всего",2.0
41633154,Толмачёвское,2015,"Миграция, всего",-2.0
41633154,Толмачёвское,2016,"Миграция, всего",-13.0
41633154,Толмачёвское,2017,"Миграция, всего",-56.0
41633154,Толмачёвское,2018,"Миграция, всего",-62.0
41633154,Толмачёвское,2019,"Миграция, всего",-56.0
41633154,Толмачёвское,2020,"Миграция, всего",44.0
41633154,Толмачёвское,2021,"Миграция, всего",-13.0
41633154,Толмачёвское,2022,"Миграция, всего",13.0
41633408,Володарское,2011,"Миграция, всего",21.0
41633408,Володарское,2012,"Миграция, всего",13.0
