oktmo,name,year,visiblecompanies
20608404,Берёзовское,2009,1.0
20608404,Берёзовское,2010,1.0
20608404,Берёзовское,2011,1.0
20608404,Берёзовское,2012,1.0
20608448,Козловское,2009,1.0
20608448,Козловское,2010,1.0
20608448,Козловское,2011,1.0
20608448,Козловское,2012,1.0
20608456,Кучеряевское,2009,1.0
20608456,Кучеряевское,2010,1.0
20608472,Сериковское,2009,1.0
20608472,Сериковское,2010,1.0
20610000,Верхнемамонский муниципальный район,2009,11.0
20610000,Верхнемамонский муниципальный район,2010,10.0
20610000,Верхнемамонский муниципальный район,2011,10.0
20610000,Верхнемамонский муниципальный район,2012,9.0
20610000,Верхнемамонский муниципальный район,2013,6.0
20610000,Верхнемамонский муниципальный район,2014,6.0
20610000,Верхнемамонский муниципальный район,2015,6.0
20610000,Верхнемамонский муниципальный район,2016,4.0
20610000,Верхнемамонский муниципальный район,2017,4.0
20610000,Верхнемамонский муниципальный район,2018,4.0
20610000,Верхнемамонский муниципальный район,2019,5.0
20610000,Верхнемамонский муниципальный район,2020,5.0
20610000,Верхнемамонский муниципальный район,2021,4.0
20610000,Верхнемамонский муниципальный район,2022,3.0
20610404,Верхнемамонское,2009,6.0
20610404,Верхнемамонское,2010,5.0
20610404,Верхнемамонское,2011,5.0
20610404,Верхнемамонское,2012,4.0
20610416,Лозовское 1-е,2009,1.0
20610416,Лозовское 1-е,2010,1.0
20610416,Лозовское 1-е,2011,1.0
