oktmo,name,year,theatres
07701000,город Ставрополь,2014,2.0
07701000,город Ставрополь,2015,2.0
07701000,город Ставрополь,2016,2.0
07701000,город Ставрополь,2017,2.0
07707000,город Георгиевск,2016,0.0
07710000,город-курорт Ессентуки,2016,0.0
07712000,город-курорт Железноводск,2016,0.0
07712000,город-курорт Железноводск,2017,0.0
07715000,город-курорт Кисловодск,2016,0.0
07715000,город-курорт Кисловодск,2017,0.0
07718000,город Лермонтов,2014,0.0
07718000,город Лермонтов,2016,0.0
07721000,Минераловодский городской округ (с 2017 года),2016,0.0
07721000,Минераловодский городской округ (с 2017 года),2017,0.0
07724000,город Невинномысск,2008,0.0
07724000,город Невинномысск,2010,0.0
07724000,город Невинномысск,2012,0.0
07724000,город Невинномысск,2013,0.0
07724000,город Невинномысск,2014,0.0
07724000,город Невинномысск,2016,0.0
07727000,город-курорт Пятигорск,2007,1.0
07727000,город-курорт Пятигорск,2008,1.0
07727000,город-курорт Пятигорск,2009,1.0
07727000,город-курорт Пятигорск,2010,1.0
07727000,город-курорт Пятигорск,2011,1.0
07727000,город-курорт Пятигорск,2012,1.0
07727000,город-курорт Пятигорск,2013,1.0
07727000,город-курорт Пятигорск,2014,1.0
07727000,город-курорт Пятигорск,2015,1.0
07727000,город-курорт Пятигорск,2016,1.0
07727000,город-курорт Пятигорск,2017,1.0
08701000,город Хабаровск,2007,4.0
08701000,город Хабаровск,2008,6.0
08701000,город Хабаровск,2009,6.0
08701000,город Хабаровск,2010,6.0
08701000,город Хабаровск,2011,6.0
08701000,город Хабаровск,2012,6.0
08701000,город Хабаровск,2013,3.0
08701000,город Хабаровск,2014,5.0
08701000,город Хабаровск,2015,5.0
08701000,город Хабаровск,2016,5.0
08701000,город Хабаровск,2017,5.0
08709000,город Комсомольск-на-Амуре,2007,1.0
08709000,город Комсомольск-на-Амуре,2008,1.0
08709000,город Комсомольск-на-Амуре,2009,1.0
08709000,город Комсомольск-на-Амуре,2010,1.0
08709000,город Комсомольск-на-Амуре,2011,1.0
08709000,город Комсомольск-на-Амуре,2012,1.0
08709000,город Комсомольск-на-Амуре,2013,1.0
08709000,город Комсомольск-на-Амуре,2014,1.0
08709000,город Комсомольск-на-Амуре,2015,1.0
08709000,город Комсомольск-на-Амуре,2016,1.0
08709000,город Комсомольск-на-Амуре,2017,1.0
10608420,Кустанаевский сельсовет,2014,0.0
10611416,Марковский сельсовет,2012,0.0
10611428,Новопетровский сельсовет,2017,0.0
10615000,Бурейский муниципальный район,2007,0.0
10615000,Бурейский муниципальный район,2012,0.0
10615000,Бурейский муниципальный район,2013,0.0
10615151,рабочий поселок (поселок городского типа) Новобурейский,2007,0.0
10615151,рабочий поселок (поселок городского типа) Новобурейский,2017,0.0
10615157,рабочий поселок (поселок городского типа)  Бурея,2007,0.0
10615436,Райчихинский сельсовет,2013,0.0
10615440,Родионовский сельсовет,2007,0.0
10621101,город Завитинск,2013,0.0
10625000,Зейский муниципальный район,2012,0.0
10625000,Зейский муниципальный район,2013,0.0
10625000,Зейский муниципальный район,2015,0.0
10628440,Среднебельский сельсовет,2015,0.0
10628440,Среднебельский сельсовет,2016,0.0
10628440,Среднебельский сельсовет,2017,0.0
10630000,Константиновский муниципальный район,2017,0.0
10630404,Верхнеполтавский сельсовет,2017,0.0
10630408,Верхнеуртуйский сельсовет,2017,0.0
10630412,Зеньковский сельсовет,2017,0.0
10630416,Ключевской сельсовет,2017,0.0
10630420,Коврижский сельсовет,2017,0.0
10630424,Константиновский сельсовет,2017,0.0
10630428,Крестовоздвиженский сельсовет,2017,0.0
10630432,Нижнеполтавский сельсовет,2017,0.0
10630436,Новопетровский сельсовет,2017,0.0
10630440,Новотроицкий сельсовет,2017,0.0
10630450,Семидомский сельсовет,2016,0.0
10630450,Семидомский сельсовет,2017,0.0
10631000,Магдагачинский муниципальный район,2012,0.0
10631000,Магдагачинский муниципальный район,2013,0.0
10631000,Магдагачинский муниципальный район,2015,0.0
10631000,Магдагачинский муниципальный район,2016,0.0
10631000,Магдагачинский муниципальный район,2017,0.0
10631151,рабочий поселок (поселок городского типа) Магдагачи,2012,0.0
10631151,рабочий поселок (поселок городского типа) Магдагачи,2013,0.0
10631160,рабочий поселок (поселок городского типа) Сиваки,2012,0.0
10631160,рабочий поселок (поселок городского типа) Сиваки,2013,0.0
10631170,рабочий поселок (поселок городского типа) Ушумун,2012,0.0
10631170,рабочий поселок (поселок городского типа) Ушумун,2013,0.0
10631170,рабочий поселок (поселок городского типа) Ушумун,2015,0.0
10631170,рабочий поселок (поселок городского типа) Ушумун,2017,0.0
10631404,Гонжинский сельсовет,2012,0.0
10631404,Гонжинский сельсовет,2013,0.0
10631404,Гонжинский сельсовет,2016,0.0
10631404,Гонжинский сельсовет,2017,0.0
10631406,Гудачинский сельсовет,2012,0.0
10631406,Гудачинский сельсовет,2013,0.0
10631406,Гудачинский сельсовет,2016,0.0
10631406,Гудачинский сельсовет,2017,0.0
10631408,Дактуйский сельсовет,2012,0.0
10631408,Дактуйский сельсовет,2013,0.0
10631412,Кузнецовский сельсовет,2012,0.0
10631412,Кузнецовский сельсовет,2013,0.0
10631412,Кузнецовский сельсовет,2016,0.0
10631412,Кузнецовский сельсовет,2017,0.0
